165,23809,0.71
165,27145,0.07
165,49168,0.21
165,56830,0.07
166,49127,0.05
167,3059,0.03
168,4089,0.03
168,5324,0.12
168,40988,0.28
169,11952,0.05
170,56930,0.03
171,414,0.01
171,8423,1.13
171,22015,0.33999999999999997
171,39437,0.46
171,40969,0.22
171,48477,0.15
171,49384,0.01
172,48035,0.04
173,173,0.0
173,420,0.18
173,13292,0.01
173,17142,0.05
173,18074,0.05
173,30284,0.02
174,29652,0.09
175,19587,0.08
176,5894,0.02
177,3546,0.14
177,33684,0.03
177,45771,0.02
177,48431,0.02
178,46054,0.06
179,19372,0.01
179,22132,0.91
179,28410,0.12
179,34346,0.15000000000000002
179,40080,0.18000000000000002
179,49788,0.92
180,18232,0.05
181,11523,0.06
182,16247,0.52
182,36982,0.39
182,37330,0.14
182,45332,0.1
182,47466,0.23
182,49781,0.33
183,21761,0.99
183,30153,0.13
183,41093,0.06
184,15240,0.01
184,25854,0.01
184,52518,0.12
185,9752,0.18000000000000002
185,15392,0.13999999999999999
185,42322,0.18
186,25233,0.08
186,39175,0.02
186,53925,0.09
187,187,0.0
187,27875,0.2
187,30131,0.01
187,36123,0.57
188,34716,0.18
188,51900,0.19
189,50082,0.01
190,7498,0.15
190,16782,0.32999999999999996
190,38094,0.5
190,55465,0.4400000000000001
191,5479,0.11
192,192,0.0
192,1833,0.3
192,13138,0.06
192,28938,0.15
192,47019,0.11
193,7749,0.05
194,27649,0.01
195,6048,0.0
196,52009,0.01
197,34272,0.12
198,9456,0.1
199,45847,0.01
200,19030,0.01
201,3587,0.02
201,17622,0.06
201,19112,0.2
201,37450,0.04
201,40706,0.17
202,35513,0.07
203,55670,0.05
204,56163,0.1
205,23419,0.01
206,37607,9.03
206,45148,0.08
206,46154,0.17
206,50205,0.19
207,24064,0.02
208,7648,0.39999999999999997
208,40687,0.45
209,43152,0.02
210,32557,0.01
210,39495,1.17
210,52798,0.11
210,55790,0.11
211,2365,0.41
211,14816,0.11
211,19940,0.37
211,21315,0.15999999999999998
211,22304,0.01
211,26105,1.08
211,37247,0.21
212,57633,0.38
213,36798,0.02
214,16512,0.03
215,7569,0.11
215,21327,0.25
215,40246,0.4
215,53757,0.03
216,39381,0.05
217,40488,0.01
217,47341,0.02
217,56147,0.31999999999999995
217,57609,0.02
218,10883,0.04
218,22668,0.13
218,51788,0.01
219,7997,0.15000000000000002
219,25451,0.01
219,35902,0.05
219,43606,0.060000000000000005
219,48629,0.04
220,1925,0.06
220,35721,0.14
220,40945,0.12
220,46141,0.02
221,17888,0.02
222,47747,0.02
223,38278,0.02
224,12859,0.02
225,3218,0.06
225,22527,0.45999999999999996
225,40452,0.08
225,47724,0.06
226,18117,0.04
226,34662,0.72
227,13017,0.07
228,39598,0.01
229,6969,0.11
229,31277,0.09
229,44455,0.2
229,45470,0.03
229,48887,0.02
230,27586,0.01
231,15093,0.19
232,232,0.0
232,23376,0.38000000000000006
232,33799,0.54
232,42095,0.01
232,43549,0.17
232,48946,0.01
233,15959,0.03
233,32854,0.01
233,39824,0.02
233,57191,0.1
234,68,0.02
234,30322,0.14
234,31082,0.13
234,39774,0.04
235,10199,0.05
235,13019,0.04
235,39623,0.28
235,54920,0.01
236,3224,0.22999999999999998
236,22888,0.07
236,42589,0.36
236,44619,0.0
236,48229,0.32
237,3640,0.03
238,11316,0.03
239,2873,0.26
239,10150,0.05
239,15819,0.06
239,33876,0.01
239,55714,0.05
240,47655,0.04
241,9668,0.06
241,11526,0.06
241,29492,0.03
241,30710,0.34
242,18583,0.15000000000000002
242,19167,0.24000000000000005
242,37244,0.0
242,52737,0.01
243,10849,0.11
243,39129,0.63
243,54953,0.55
244,29961,0.14
244,32860,0.09
244,42539,0.30000000000000004
244,49842,0.03
244,57563,0.02
245,7328,0.02
245,51120,0.06
246,28316,0.05
247,4001,0.09
247,16417,0.05
247,22341,0.22
247,52477,0.34
247,56610,0.11
248,21314,0.03
249,10151,0.16
250,17519,0.23
251,10442,0.02
252,32404,0.01
252,37843,0.15
252,47712,0.02
253,39135,0.07
254,3879,0.07
255,7938,0.06
255,18861,0.34
255,21179,0.09
255,22368,0.22
255,49292,0.02
256,381,0.01
257,21695,0.19999999999999996
258,19330,0.15
259,39117,0.07
260,13437,0.26
260,21707,0.04
260,28333,0.05
260,28642,0.21
260,53363,0.01
260,54301,0.09
261,25721,0.05
262,13576,0.01
262,38280,0.43000000000000016
262,41175,0.13
262,45787,0.26
263,31632,0.02
264,264,0.0
264,2242,0.84
264,14000,0.34
264,18437,0.53
264,31561,0.01
264,35134,0.86
264,43073,0.21
264,43302,3.49
264,48011,0.06
264,52312,0.83
264,53765,0.24
264,53967,0.8
265,12513,0.05
266,5820,0.08
266,13702,0.08
266,19482,0.04
266,28297,0.15
266,56071,0.12
267,267,0.0
267,9056,0.39
267,18587,0.16
267,24793,0.21
267,28501,0.12
267,29747,0.03
268,21922,0.13
268,39018,0.03
268,43093,0.18
268,44982,2.21
268,44982,2.25
269,2324,0.03
269,20006,0.03
269,20006,0.14
270,18200,0.02
271,4425,0.12
271,36923,0.04
271,50856,0.17000000000000004
271,53359,0.02
272,6491,0.01
272,13325,0.08
272,25719,0.03
272,34814,0.01
272,38192,0.42
273,357,0.02
273,2144,0.33
273,28004,0.03
273,40613,0.01
273,40625,0.29000000000000004
273,53001,0.6
274,7315,0.16
275,24663,0.01
276,13928,0.01
277,1756,0.05
277,7874,0.05
277,11436,0.0
277,30155,0.01
277,50030,0.01
278,42125,0.02
279,47637,0.05
280,4389,0.01
280,26571,0.01
280,38071,0.26
280,44922,0.12
280,51817,0.1
281,31647,0.0
282,21025,0.08
283,6442,0.7200000000000002
283,21783,0.71
283,35295,0.07
283,48517,0.01
283,56900,0.9100000000000004
284,41510,0.01
285,43094,0.06
286,12049,0.01
287,31571,0.04
288,19274,0.05
289,3946,0.95
289,5577,0.06
289,19590,0.31
289,29211,0.41999999999999993
289,30498,0.16
289,46888,0.01
290,13619,0.21000000000000002
290,28381,0.04
290,37476,0.2700000000000001
290,49735,0.02
290,57402,0.13
291,9508,0.38999999999999996
291,44372,0.24000000000000002
291,44594,0.03
291,45558,0.01
291,49915,0.35000000000000003
292,26681,0.15
293,18084,0.0
294,51604,0.03
295,7515,0.15
295,16038,0.03
295,20311,0.61
295,33616,0.02
296,6858,0.04
297,41884,0.0
298,3120,0.12
299,32151,0.060000000000000005
300,57284,0.0
301,23347,0.02
301,29496,0.0
301,34947,0.0
301,38057,0.01
301,52286,0.5
302,14335,0.01
302,15530,0.05
302,42814,0.03
302,55662,0.01
302,57045,0.02
303,55412,0.33
304,11823,0.04
304,26618,0.01
304,48202,0.03
305,50873,0.07
306,14176,0.06
306,27084,0.12
306,44179,0.03
306,50705,0.03
307,5914,0.09
307,6625,0.12
307,26839,0.01
307,34272,0.73
307,53230,0.05
308,50889,0.05
309,57031,0.0
310,27707,0.42
311,3391,0.05
311,13487,0.01
311,26859,0.05
311,51894,0.05
312,41533,0.1
313,28846,0.08
314,1381,0.01
314,7043,0.02
314,25990,0.01
314,47509,0.060000000000000005
314,50541,0.05
315,14523,0.05
315,32140,0.14
315,46937,0.05
315,50005,0.08
315,50928,0.09999999999999999
316,1566,0.41000000000000003
316,7716,0.64
316,10158,0.05
316,11382,0.19
316,20263,0.16
316,21477,0.28
316,24397,0.07
316,33862,0.42
316,33862,0.4800000000000001
316,46546,0.96
317,10010,0.01
317,23769,0.03
317,34047,0.3
317,43855,0.0
318,4790,0.39
318,6459,0.05
318,9179,0.02
318,20147,0.35
318,21332,0.04
318,46049,0.01
319,12103,0.07
319,27731,0.1
319,31747,0.99
319,33946,0.8400000000000001
320,13737,0.01
321,37701,0.02
322,46291,0.11
323,15142,0.02
323,16175,0.42
323,17605,0.27999999999999997
323,37713,0.3500000000000001
323,52869,0.06
324,19947,0.01
325,432,0.01
325,5729,0.14
325,17008,0.01
325,18033,0.32
325,55611,0.16
326,45255,0.0
327,327,0.0
327,8264,0.06
327,31330,0.05
327,49015,0.37
327,49054,0.09
328,3117,0.02
329,27902,0.08
330,24568,0.01
330,28674,0.02
330,49185,0.14
331,2942,0.22999999999999998
331,7513,0.08
331,8499,0.26
331,22842,0.11
331,34439,0.02
331,42336,0.03
332,13659,0.2
332,39819,0.2
332,41788,0.09
332,43468,0.05
332,55317,0.15
333,46990,0.02
334,5497,0.02
335,10962,0.05
336,21692,0.26
337,2885,0.01
338,49246,0.01
339,10178,0.0
340,29498,0.47000000000000014
341,1369,0.64
341,6377,0.01
341,17530,0.03
341,32529,0.66
341,39311,0.88
341,44120,0.53
341,44120,0.54
341,46953,0.8900000000000001
342,13561,0.06
342,17687,1.34
342,26031,0.02
342,32349,0.2
342,50310,0.19000000000000003
342,57305,0.04
343,22483,0.02
344,37816,0.01
344,39850,0.33000000000000007
344,44864,0.08
345,52412,0.0
346,21275,0.02
346,21916,0.19
346,44029,0.19
346,48267,0.08
346,49904,0.28
347,347,0.0
347,496,0.14
347,8469,0.21
347,38143,0.03
348,11426,0.32
348,18789,0.2
348,27809,0.2
348,44759,0.04
349,22504,0.49
349,25440,0.24
349,34736,0.07
349,54224,0.01
350,26508,0.01
351,29472,0.01
352,8845,0.11
352,9830,0.02
352,21725,0.07
352,33009,0.04
353,353,0.0
353,6944,0.04
353,10713,0.02
353,49064,0.63
354,29632,0.03
355,4431,0.19
355,12868,0.27
355,18579,0.06
355,18857,0.05
355,41420,0.21
355,49877,0.02
355,51870,0.17
355,55914,0.01
356,57539,0.02
357,273,0.02
357,2144,0.33
357,9238,0.19
357,20115,0.01
357,39419,0.62
357,57393,0.32
358,1324,0.14
358,13657,0.11000000000000001
358,15217,0.16
358,24722,0.02
358,38909,0.05
358,41521,0.05
359,5380,0.35
359,5473,0.11
359,15423,0.1
359,23798,0.0
359,35526,0.06
360,1617,0.06
360,7023,0.03
360,28142,0.02
360,29099,0.39
360,47996,5.74
361,9556,0.02
361,29730,0.55
361,42412,0.04
361,44372,0.4
361,49100,0.37000000000000005
362,43196,0.0
363,29030,0.05
363,34340,0.28
363,50919,0.19
364,21238,0.62
364,25946,2.7899999999999996
364,40741,0.01
364,42413,0.8400000000000003
365,8976,0.05
365,13347,0.22
365,25582,0.49
365,31846,0.01
365,33142,0.22
365,33382,0.14
365,36536,0.14
365,39542,0.79
365,42622,0.64
366,6004,1.6100000000000012
366,10092,0.13
366,31080,0.02
366,49280,0.08999999999999998
366,51854,0.16
367,44405,0.01
368,835,0.19
368,10129,0.05
368,11034,0.09
368,52027,0.4
368,53907,0.01
369,1599,0.01
369,31198,0.16999999999999998
369,39032,0.04
369,41367,0.11
369,43870,0.11
369,46655,0.01
370,28480,0.04
371,9675,0.18000000000000002
372,2751,0.12
373,854,0.08
373,2168,0.18
373,16009,0.03
373,46361,0.03
374,41023,0.09
375,7901,0.3
375,12163,0.25
375,12721,0.28
375,23722,0.04
375,55140,0.14
376,41967,0.11
377,1369,0.01
378,5099,0.1
378,28787,0.12
378,43721,0.07
378,47614,0.04
378,54841,0.07
379,38570,0.02
380,4618,0.07
380,7502,0.02
380,32335,0.03
380,37126,0.16
381,256,0.01
381,32092,0.18000000000000002
381,45947,0.02
381,50156,0.03
381,55946,0.07
382,2102,0.28
382,17986,0.35
382,23728,0.26
382,23728,0.27
382,24955,0.4
382,28857,0.41
382,29838,0.18
382,31457,0.43
382,43824,0.04
382,45137,0.29000000000000004
383,5872,0.22999999999999998
383,21806,0.04
383,34167,0.02
383,42141,0.09000000000000001
384,5535,0.02
384,7832,0.060000000000000005
384,23939,0.01
384,33313,0.02
385,23374,0.01
385,25894,0.0
385,38100,0.0
385,41611,0.03
386,2149,0.18
386,5274,0.18
387,43292,0.0
388,25935,0.18
389,1025,0.87
389,22133,0.09
389,36766,0.15
389,38903,0.02
389,44669,0.88
389,46518,0.13
390,14977,0.12
391,391,0.0
391,5079,0.14
391,19273,3.29
391,24354,2.27
391,26596,3.29
391,30707,0.04
391,33893,3.24
391,48824,0.01
392,26267,0.05
392,26360,0.05
392,41263,0.04
392,54650,1.58
393,36597,0.06
394,10866,0.49
394,41372,0.16
394,44107,0.2
394,56704,0.4
395,27661,0.02
396,1645,0.04
397,9326,0.35000000000000003
397,10536,0.05
397,21444,0.03
397,30983,0.01
397,31284,0.03
398,40996,0.03
399,399,0.0
399,8576,0.03
399,19594,1.42
399,24927,0.03
399,33391,0.81
399,43108,1.36
399,44202,0.11999999999999998
399,45218,0.2
399,45274,0.74
400,400,0.0
400,13189,0.01
400,36919,0.2
400,44165,0.11
400,53363,0.71
401,17980,0.01
401,18267,0.04
401,49807,0.02
402,26219,0.23
402,31509,0.02
402,50158,0.18
402,51964,1.1
403,13928,0.19
403,37467,0.13
403,37761,0.03
403,44866,0.16
403,56683,0.02
404,4821,0.01
404,28896,0.09
404,30096,0.28
404,44434,0.09
404,55867,1.47
405,4305,0.02
406,26316,0.01
407,3344,0.01
407,4553,0.9800000000000001
407,16895,1.47
407,18468,0.41
407,31225,0.0
407,50884,0.44000000000000017
407,54527,0.88
408,55070,0.01
409,1575,0.04
409,6591,0.42
409,21451,0.01
409,24928,0.02
409,44482,0.05
409,45238,0.23
409,51534,0.06
409,56597,0.0
410,46428,0.01
411,13650,0.06
412,39468,0.01
413,3675,0.02
414,171,0.01
414,414,0.0
414,13882,0.15
414,32781,0.01
414,34042,0.37
414,57926,0.2
415,13607,0.02
416,8934,0.1
417,37323,0.1
418,3363,0.32
418,11435,0.1
418,46488,0.03
418,46566,0.1
418,57658,0.07999999999999999
419,42763,0.04
420,173,0.18
420,6098,0.07
420,17483,0.07
420,22895,0.25
420,48866,0.12
421,10806,0.3400000000000001
421,29170,0.26
421,48670,0.03
421,54432,0.41000000000000014
422,4487,0.26
422,15424,0.03
422,38890,0.33000000000000007
422,48670,0.02
423,7826,0.29
423,10872,0.32
423,29490,0.09
423,30858,0.08
423,35649,0.08
423,45090,0.04
424,18398,0.0
425,16754,0.14
425,39352,0.25
425,49596,0.04
425,54064,1.17
426,5802,0.03
426,7117,0.14
426,26045,0.13
426,39427,0.9900000000000004
426,44783,0.25
426,45402,0.13
427,57914,0.06
428,11288,0.01
429,3816,0.42
429,7364,0.22
429,17061,0.01
429,18795,0.28
429,39532,0.01
429,43011,0.43000000000000005
430,430,0.0
430,11993,0.15
430,29503,0.43000000000000005
430,35757,0.03
430,44541,0.15
431,4726,0.04
432,325,0.01
432,12499,0.32
432,15496,0.4
432,17585,0.01
432,55611,0.17
433,18552,0.33
433,28894,0.23000000000000004
433,29392,0.07
433,36353,0.08
433,49625,0.06
434,434,0.0
434,451,0.02
434,2436,0.5000000000000001
434,49800,0.01
435,11197,0.09
436,51928,0.0
437,930,0.01
437,3397,0.06
437,37003,5.56
438,46782,0.0
439,23981,0.01
439,25888,0.02
439,28751,0.14
439,32730,3.24
439,34664,0.09999999999999999
439,34664,0.11
439,37965,3.28
440,44870,0.04
441,28027,0.01
441,40387,0.29000000000000004
441,48660,0.06
441,50030,0.02
442,4157,0.05
443,9759,0.05
443,16518,0.29
443,16678,0.04
443,27557,0.06
443,43526,0.15
443,57793,0.21
444,1298,0.04
445,10763,0.01
445,21706,0.36
445,26066,0.02
445,36269,0.08
445,53462,0.05
446,12561,1.0100000000000002
447,44246,0.34
448,13809,2.58
448,19114,0.44
448,20856,0.43
448,50593,0.03
449,2374,0.21
449,8471,0.0
449,16616,0.42
449,16934,0.47000000000000003
449,45343,0.35
449,57237,0.11
450,13877,0.48
450,13877,1.07
450,17070,0.23
450,19758,0.4
450,34877,0.35
450,48818,0.26
451,434,0.02
451,2436,0.5
451,17583,0.11
451,46026,0.48
451,50042,0.07
451,52020,0.01
452,54635,0.02
453,28026,0.53
454,36752,0.03
455,36283,0.02
456,9092,0.01
456,24287,0.01
456,30024,0.01
456,51681,0.13
457,457,0.0
457,13817,0.16999999999999998
457,23537,0.12999999999999998
457,36466,0.14
457,45540,0.26
457,50177,0.23
458,8456,0.02
458,20370,0.03
458,34265,0.02
458,50129,0.19
459,4445,0.13
460,2279,0.13
460,8577,0.09
460,24086,0.02
460,30441,0.32
460,44066,0.16
461,784,0.03
461,1782,0.06
461,10498,0.0
461,34949,0.02
461,48082,0.05
462,23952,0.22
462,42679,0.05
462,44857,0.03
462,55344,0.43
463,3773,0.02
463,19373,0.11999999999999998
463,54194,0.17
463,57176,0.0
464,15442,0.27
464,16645,0.18
465,11018,0.01
466,40861,0.01
467,40,0.30000000000000004
467,467,0.0
467,16663,0.6
467,29185,0.03
467,44535,0.03
468,2384,0.15000000000000002
468,11564,0.13999999999999999
468,16991,0.14
468,45415,0.11
469,20050,0.1
470,0,0.09
470,2611,0.15
470,14828,0.41000000000000003
470,18864,0.01
471,13685,0.02
472,30700,0.12
473,13338,0.06
473,14429,0.09
473,44965,0.03
473,49923,0.09
474,7835,0.01
475,13136,0.02
476,13694,0.17
477,477,0.0
477,2771,0.32
477,3569,0.02
477,7752,0.32
477,46311,0.6100000000000001
478,9458,0.06
478,12056,9.72
478,13471,3.02
478,24277,0.16
478,54605,0.07
479,14656,0.14
480,12772,0.01
480,21851,0.01
480,35114,0.39999999999999997
480,35608,0.05
480,36082,0.7
480,37935,0.52
481,37482,0.03
482,703,0.01
482,30716,1.44
482,44895,0.01
482,53707,1.3700000000000003
483,35574,0.01
484,2512,1.1400000000000006
484,28020,0.02
484,46087,0.04
484,57356,0.4100000000000001
485,13371,0.44000000000000006
486,18257,0.04
487,10061,0.06
487,15614,0.05
487,27565,0.19000000000000003
487,36790,0.01
487,41260,0.73
487,45638,0.72
487,54339,0.19
487,55885,0.28
488,1107,0.12
488,5855,0.08
488,30998,0.43
488,55469,0.16999999999999998
489,40744,0.02
490,52228,0.02
491,49733,0.05
492,2768,3.03
492,5282,0.1
492,8352,0.07
492,11489,0.04
492,25318,0.07
493,13353,0.02
494,22831,0.02
494,34269,2.27
494,37643,0.43000000000000005
494,45271,0.78
495,14552,0.13
495,17361,0.02
495,17998,0.13
495,45790,0.1
495,45790,0.12999999999999998
496,347,0.14
496,8469,0.23
496,28103,0.04
496,56534,0.14
497,5424,0.01
497,34397,0.2
497,36941,0.25000000000000006
497,42587,0.02
